ApsimVersion = 7.9
Title = Rice-Rice
           Date           year            day            esw        no3_Tot     crop_stage            dae  total_biomass storage_organs     rice_yield        N_avail           rain         dul(1)          sw(1)          no3()         NH4(1)         NH4(2)         NH4(3)         NH4(4)         NH4(5)         NH4(6)          drain     irrigation
     02/11/2001           2001            306        278.107            6.7              4             94         8006.5         4577.8         4021.3           26.7          0.000          0.386          0.397            6.7           16.6            3.2            1.7            2.5            0.2            0.1          1.000          0.000
     03/11/2001           2001            307        273.315            9.5              4             95         8166.2         4743.2         4186.6           23.2          0.000          0.386          0.382            9.5           10.3            3.1            1.8            2.5            0.2            0.1          1.000          0.000
     04/11/2001           2001            308        263.724           11.2              4             96         8320.0         4902.2         4345.6           19.9          0.000          0.386          0.372           11.2            6.0            2.5            1.6            2.5            0.2            0.1          6.030          0.000
     05/11/2001           2001            309        254.520           11.9              4             97         8475.0         5061.8         4505.2           16.7          0.000          0.386          0.361           11.9            3.2            1.8            1.4            2.5            0.2            0.1          5.571          0.000
     06/11/2001           2001            310        246.348           11.9              4             98         8612.1         5203.1         4646.6           13.7          0.000          0.386          0.352           11.9            1.5            1.2            1.0            2.2            0.2            0.0          5.250          0.000
     07/11/2001           2001            311        238.740           11.1              4             99         8738.0         5332.8         4776.3           10.9          0.000          0.386          0.344           11.1            0.7            0.9            0.7            1.9            0.2            0.0          5.025          0.000
     08/11/2001           2001            312        231.435            9.5              4            100         8867.4         5465.6         4909.0            8.3          0.000          0.386          0.337            9.5            0.5            0.7            0.5            1.4            0.2            0.0          4.867          0.000
     09/11/2001           2001            313        224.253            7.6              4            101         8994.5         5595.7         5039.1            5.7          0.000          0.386          0.329            7.6            0.4            0.6            0.4            1.0            0.1            0.0          4.757          0.000
     10/11/2001           2001            314        217.450            5.9              4            102         9118.2         5722.2         5165.6            3.5          0.000          0.386          0.322            5.9            0.4            0.5            0.3            0.7            0.1            0.0          4.417          0.000
     11/11/2001           2001            315        225.259            5.8              4            103         9247.6         5854.1         5297.5            1.9         14.000          0.386          0.398            5.8            0.0            0.0            0.0            0.5            0.1            0.0          3.951          0.000
     12/11/2001           2001            316        244.433            5.9              4            104         9371.1         5979.7         5423.2            0.4         42.000          0.386          0.429            5.9            0.0            0.0            0.0            0.4            0.1            0.0          3.501          0.000
     13/11/2001           2001            317        241.025            6.0              4            105         9485.0         6095.6         5539.1            0.4          2.000          0.386          0.419            6.0            0.0            0.0            0.0            0.3            0.0            0.0          3.119          0.000
     14/11/2001           2001            318        235.046            6.1              4            106         9625.9         6238.4         5681.8            0.5          0.000          0.386          0.399            6.1            0.0            0.0            0.0            0.2            0.0            0.0          2.816          0.000
     15/11/2001           2001            319        229.424            6.1              4            107         9781.9         6255.5         5698.9            0.6          0.000          0.386          0.385            6.1            0.3            0.1            0.0            0.2            0.0            0.0          2.576          0.000
     16/11/2001           2001            320        223.564            6.4              4            108         9950.2         6255.5         5698.9            0.9          0.000          0.386          0.373            6.4            0.4            0.1            0.1            0.1            0.0            0.0          2.375          0.000
     17/11/2001           2001            321        217.873            6.4              4            109        10123.2         6255.5         5698.9            1.3          0.000          0.386          0.361            6.4            0.4            0.2            0.1            0.1            0.0            0.0          2.186          0.000
     18/11/2001           2001            322        212.544            6.2              4            110        10286.0         6255.5         5698.9            1.4          0.000          0.386          0.350            6.2            0.0            0.0            0.0            0.1            0.0            0.0          1.992          0.000
     19/11/2001           2001            323        208.086            6.2              4            111        10435.4         6255.5         5698.9            0.8          0.000          0.386          0.341            6.2            0.0            0.0            0.0            0.1            0.0            0.0          1.785          0.000
     20/11/2001           2001            324        203.677            6.2              4            112        10586.8         6255.5         5698.9            0.8          0.000          0.386          0.332            6.2            0.0            0.0            0.0            0.1            0.0            0.0          1.570          0.000
     21/11/2001           2001            325        199.338            6.2              4            113        10739.9         6255.5         5698.9            0.8          0.000          0.386          0.322            6.2            0.0            0.0            0.0            0.1            0.0            0.0          1.356          0.000
     22/11/2001           2001            326        195.703            6.2              4            114        10874.0         6255.5         5698.9            0.8          0.000          0.386          0.314            6.2            0.0            0.0            0.0            0.1            0.0            0.0          1.151          0.000
     23/11/2001           2001            327        192.094            6.2              4            115        11009.9         6255.5         5698.9            0.7          0.000          0.386          0.305            6.2            0.0            0.0            0.0            0.1            0.0            0.0          0.963          0.000
     24/11/2001           2001            328        188.970            6.3              4            116        11134.6         6255.5         5698.9            0.7          0.000          0.386          0.299            6.3            0.0            0.0            0.0            0.1            0.0            0.0          0.794          0.000
     25/11/2001           2001            329        185.816            6.3              4            117        11260.2         6255.5         5698.9            0.6          0.000          0.386          0.291            6.3            0.0            0.0            0.0            0.1            0.0            0.0          0.646          0.000
     26/11/2001           2001            330        182.843            6.3              4            118        11380.6         6255.5         5698.9            0.6          0.000          0.386          0.285            6.3            0.0            0.0            0.0            0.1            0.0            0.0          0.520          0.000
     27/11/2001           2001            331        179.796            6.3              4            119        11502.4         6255.5         5698.9            0.5          0.000          0.386          0.277            6.3            0.0            0.0            0.0            0.1            0.0            0.0          0.414          0.000
     28/11/2001           2001            332        178.234            6.5              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.269            6.5            0.2            0.1            0.1            0.1            0.0            0.0          0.326          0.000
     29/11/2001           2001            333        176.699            6.7              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.261            6.7            0.1            0.2            0.1            0.1            0.0            0.0          0.254          0.000
     30/11/2001           2001            334        175.291            6.8              0              0            0.0            0.0            0.0            0.1          0.000          0.386          0.253            6.8            0.1            0.2            0.1            0.1            0.0            0.0          0.195          0.000
     01/12/2001           2001            335        175.142            7.0              0              0            0.0            0.0            0.0            0.1          0.000          0.386          0.254            7.0            0.1            0.2            0.1            0.1            0.0            0.0          0.149          0.000
     02/12/2001           2001            336        174.689            7.2              0              0            0.0            0.0            0.0            0.1          0.000          0.386          0.252            7.2            0.1            0.3            0.2            0.1            0.0            0.0          0.113          0.000
     03/12/2001           2001            337        174.275            7.4              0              0            0.0            0.0            0.0            0.1          0.000          0.386          0.250            7.4            0.1            0.3            0.2            0.1            0.0            0.0          0.085          0.000
     04/12/2001           2001            338        173.894            7.7              0              0            0.0            0.0            0.0            0.1          0.000          0.386          0.248            7.7            0.1            0.3            0.2            0.1            0.0            0.0          0.064          0.000
     05/12/2001           2001            339        173.538            7.9              0              0            0.0            0.0            0.0            0.1          0.000          0.386          0.246            7.9            0.1            0.3            0.2            0.1            0.0            0.0          0.048          0.000
     06/12/2001           2001            340        173.204            8.1              0              0            0.0            0.0            0.0            0.1          0.000          0.386          0.244            8.1            0.1            0.3            0.2            0.1            0.0            0.0          0.036          0.000
     07/12/2001           2001            341        172.887            8.3              0              0            0.0            0.0            0.0            0.1          0.000          0.386          0.243            8.3            0.1            0.3            0.2            0.1            0.0            0.0          0.026          0.000
     08/12/2001           2001            342        172.584            8.6              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.241            8.6            0.1            0.3            0.2            0.1            0.0            0.0          0.019          0.000
     09/12/2001           2001            343        172.294            8.8              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.240            8.8            0.1            0.3            0.2            0.1            0.0            0.0          0.014          0.000
     10/12/2001           2001            344        172.014            9.1              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.238            9.1            0.1            0.3            0.2            0.1            0.0            0.0          0.011          0.000
     11/12/2001           2001            345        171.742            9.3              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.237            9.3            0.1            0.3            0.2            0.1            0.0            0.0          0.008          0.000
     12/12/2001           2001            346        171.479            9.5              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.235            9.5            0.1            0.3            0.2            0.1            0.0            0.0          0.006          0.000
     13/12/2001           2001            347        171.394            9.8              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.234            9.8            0.1            0.3            0.2            0.1            0.0            0.0          0.004          0.000
     14/12/2001           2001            348        171.344           10.0              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.233           10.0            0.1            0.3            0.2            0.1            0.0            0.0          0.003          0.000
     15/12/2001           2001            349        171.294           10.2              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.231           10.2            0.1            0.3            0.2            0.1            0.0            0.0          0.002          0.000
     16/12/2001           2001            350        171.244           10.4              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.230           10.4            0.1            0.3            0.2            0.1            0.0            0.0          0.002          0.000
     17/12/2001           2001            351        171.194           10.6              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.229           10.6            0.1            0.3            0.2            0.1            0.0            0.0          0.001          0.000
     18/12/2001           2001            352        171.144           10.8              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.228           10.8            0.1            0.3            0.2            0.1            0.0            0.0          0.001          0.000
     19/12/2001           2001            353        171.093           11.0              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.226           11.0            0.1            0.3            0.2            0.1            0.0            0.0          0.001          0.000
     20/12/2001           2001            354        171.041           11.2              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.225           11.2            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     21/12/2001           2001            355        170.989           11.4              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.224           11.4            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     22/12/2001           2001            356        170.937           11.6              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.223           11.6            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     23/12/2001           2001            357        170.884           11.8              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.222           11.8            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     24/12/2001           2001            358        170.831           12.0              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.221           12.0            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     25/12/2001           2001            359        170.777           12.2              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.220           12.2            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     26/12/2001           2001            360        170.723           12.4              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.219           12.4            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     27/12/2001           2001            361        170.668           12.6              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.218           12.6            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     28/12/2001           2001            362        170.613           12.9              0              0            0.0            0.0            0.0            0.2          0.000          0.386          0.217           12.9            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     29/12/2001           2001            363        170.557           13.1              0              0            0.0            0.0            0.0            0.3          0.000          0.386          0.216           13.1            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     30/12/2001           2001            364        170.501           13.3              0              0            0.0            0.0            0.0            0.3          0.000          0.386          0.215           13.3            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
     31/12/2001           2001            365        170.445           13.5              0              0            0.0            0.0            0.0            0.3          0.000          0.386          0.214           13.5            0.1            0.3            0.2            0.1            0.0            0.0          0.000          0.000
