ApsimVersion = 7.4
Title = Effluent-irrigated Eucalypt Forest Block
           Date            esw            lai   adm_green(1)   adm_green(2)   adm_green(3)             fw             fn         plants          no3()          nh4()           cl()          drain    no3_leached     irrigation irrigation_no3
   (dd/mm/yyyy)           (mm)        (m2/m2)        (kg/ha)        (kg/ha)        (kg/ha)          (0-1)          (0-1)          (/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)           (mm)        (kg/ha)
     13/06/1989        122.926          5.990       174684.2        28318.6        25537.6          1.000          0.963        983.228            0.0            0.6        16125.2          0.000            0.0          0.000            0.0
     14/06/1989        121.214          5.989       174719.4        28319.8        25542.5          1.000          0.963        983.158            0.0            0.6        16125.2          0.000            0.0          0.000            0.0
     15/06/1989        119.525          5.988       174754.2        28320.9        25547.3          1.000          0.963        983.089            0.0            0.6        16125.2          0.000            0.0          0.000            0.0
     16/06/1989        117.836          5.987       174788.9        28322.1        25552.1          1.000          0.962        983.020            0.0            0.6        16125.2          0.000            0.0          0.000            0.0
     17/06/1989        116.171          5.986       174823.1        28323.2        25556.8          1.000          0.962        982.952            0.0            0.6        16125.2          0.000            0.0          0.000            0.0
     18/06/1989        114.675          5.985       174856.8        28324.2        25561.5          1.000          0.962        982.885            0.0            0.6        16125.2          0.000            0.0          0.000            0.0
     19/06/1989        113.056          5.984       174890.0        28325.3        25566.1          1.000          0.962        982.819            0.0            0.6        16125.2          0.000            0.0          0.000            0.0
     20/06/1989        111.439          5.983       174923.1        28326.3        25570.7          1.000          0.962        982.753            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     21/06/1989        109.844          5.983       174955.8        28327.3        25575.3          1.000          0.962        982.688            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     22/06/1989        108.248          5.982       174988.5        28328.4        25579.8          1.000          0.962        982.623            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     23/06/1989        106.676          5.981       175020.6        28329.4        25584.2          1.000          0.961        982.559            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     24/06/1989        105.124          5.980       175052.4        28330.3        25588.6          1.000          0.961        982.496            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     25/06/1989        103.570          5.979       175084.2        28331.3        25593.1          1.000          0.961        982.432            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     26/06/1989        102.061          5.978       175115.5        28332.3        25597.4          1.000          0.961        982.370            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     27/06/1989        100.527          5.978       175146.8        28333.3        25601.7          1.000          0.961        982.307            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     28/06/1989         98.994          5.977       175178.0        28334.3        25606.1          1.000          0.961        982.245            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     29/06/1989         97.484          5.976       175209.0        28335.3        25610.4          1.000          0.961        982.183            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     30/06/1989         96.126          5.974       175235.9        28335.0        25614.0          1.000          0.960        982.128            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     01/07/1989         93.715          5.972       175285.9        28335.6        25620.9          1.000          0.960        982.039            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     02/07/1989         92.257          5.965       175317.8        28330.8        25625.1          1.000          0.960        981.969            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     03/07/1989         90.406          5.960       175361.1        28328.7        25630.9          1.000          0.960        981.887            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     04/07/1989         89.471          5.954       175391.9        28324.3        25635.0          1.000          0.960        981.820            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     05/07/1989         88.788          5.952       175408.2        28323.7        25637.2          1.000          0.961        981.778            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     06/07/1989         88.086          5.951       175422.7        28323.6        25639.2          1.000          0.961        981.746            0.0            0.6        16125.2          0.000            0.0          0.000            0.0
     07/07/1989         87.263          5.951       175439.3        28323.9        25641.4          1.000          0.961        981.713            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     08/07/1989         86.106          5.950       175460.4        28324.6        25644.4          1.000          0.961        981.673            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     09/07/1989         84.320          5.949       175495.4        28325.3        25649.2          1.000          0.961        981.611            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     10/07/1989         87.987          5.943       175506.7        28320.3        25650.5          1.000          0.960        981.578            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     11/07/1989         87.370          5.941       175520.9        28319.5        25652.4          1.000          0.961        981.549            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     12/07/1989         86.615          5.940       175538.5        28319.2        25654.8          1.000          0.961        981.515            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     13/07/1989         86.032          5.939       175550.3        28319.0        25656.4          1.000          0.961        981.489            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     14/07/1989         85.512          5.939       175558.7        28319.1        25657.6          1.000          0.961        981.469            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     15/07/1989         85.194          5.939       175558.7        28319.1        25657.6          1.000          0.961        981.464            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     16/07/1989         90.450          5.937       175565.7        28317.7        25658.5          1.000          0.961        981.452            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     17/07/1989         89.508          5.936       175585.4        28317.8        25661.2          1.000          0.961        981.420            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     18/07/1989         89.255          5.932       175592.9        28314.9        25662.1          1.000          0.961        981.401            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     19/07/1989         88.635          5.932       175605.2        28315.0        25663.8          1.000          0.961        981.377            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     20/07/1989         88.115          5.932       175612.3        28315.2        25664.8          1.000          0.961        981.361            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     21/07/1989         87.419          5.931       175623.1        28315.8        25666.3          1.000          0.961        981.340            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     22/07/1989         86.816          5.931       175632.8        28315.8        25667.6          1.000          0.961        981.321            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     23/07/1989         85.941          5.930       175653.6        28315.7        25670.5          1.000          0.961        981.285            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     24/07/1989         90.707          5.927       175659.0        28313.7        25671.1          1.000          0.961        981.267            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     25/07/1989         90.106          5.925       175671.9        28312.3        25672.8          1.000          0.961        981.244            0.0            0.3        16125.2          0.000            0.0          0.000            0.0
     26/07/1989         88.239          5.925       175708.9        28314.7        25678.0          1.000          0.961        981.183            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     27/07/1989         86.062          5.926       175753.1        28317.5        25684.2          1.000          0.961        981.101            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     28/07/1989         84.037          5.926       175794.5        28319.4        25690.0          1.000          0.960        981.018            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     29/07/1989         82.211          5.924       175838.1        28320.0        25696.0          1.000          0.960        980.932            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     30/07/1989         79.751          5.923       175890.1        28321.8        25703.2          1.000          0.960        980.832            0.0            0.6        16125.2          0.000            0.0          0.000            0.0
     31/07/1989         91.419          5.916       175907.4        28315.9        25705.3          1.000          0.960        980.780            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     01/08/1989         93.069          5.914       175919.9        28315.1        25707.0          1.000          0.960        980.748            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     02/08/1989         91.870          5.915       175941.4        28316.8        25710.0          1.000          0.960        980.707            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     03/08/1989         90.324          5.916       175973.3        28319.4        25714.5          1.000          0.960        980.649            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     04/08/1989         88.849          5.916       176001.0        28321.2        25718.4          1.000          0.960        980.593            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     05/08/1989         88.059          5.912       176024.2        28319.0        25721.4          1.000          0.959        980.543            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     06/08/1989         87.110          5.912       176046.0        28320.2        25724.5          1.000          0.959        980.498            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     07/08/1989         86.336          5.912       176059.5        28320.9        25726.4          1.000          0.959        980.466            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     08/08/1989         85.966          5.910       176068.1        28319.3        25727.5          1.000          0.959        980.444            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     09/08/1989         84.826          5.911       176093.5        28321.0        25731.0          1.000          0.959        980.401            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     10/08/1989         83.431          5.911       176121.0        28323.3        25734.9          1.000          0.959        980.349            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     11/08/1989         81.893          5.913       176157.9        28326.8        25740.1          1.000          0.959        980.280            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     12/08/1989         80.687          5.914       176181.3        28329.0        25743.5          1.000          0.958        980.227            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     13/08/1989         79.244          5.915       176208.5        28331.8        25747.3          1.000          0.958        980.172            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     14/08/1989         77.602          5.917       176239.4        28335.1        25751.7          1.000          0.958        980.112            0.0            0.4        16125.2          0.000            0.0          0.000            0.0
     15/08/1989         75.718          5.919       176275.3        28339.1        25756.8          1.000          0.958        980.043            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     16/08/1989         73.943          5.921       176308.2        28342.7        25761.5          1.000          0.957        979.975            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     17/08/1989         72.725          5.920       176333.4        28342.7        25764.9          1.000          0.957        979.919            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     18/08/1989         71.731          5.919       176375.7        28344.4        25770.8          1.000          0.957        979.842            0.0            0.5        16125.2          0.000            0.0          0.000            0.0
     19/08/1989         68.888          5.923       176429.0        28350.3        25778.4          1.000          0.956        979.742            0.0            0.5        16125.3          0.000            0.0          0.000            0.0
     20/08/1989         96.332          5.926       176491.1        28356.9        25787.2          1.000          0.956        979.622            0.0            2.5        16216.3          0.000            0.0         30.350            3.0
     21/08/1989         93.435          5.930       176550.5        28363.7        25795.7          1.000          0.958        979.502            0.0            1.8        16216.3          0.000            0.0          0.000            0.0
     22/08/1989         91.134          5.932       176599.4        28368.8        25802.6          1.000          0.957        979.397            0.0            1.3        16216.3          0.000            0.0          0.000            0.0
     23/08/1989         89.417          5.934       176642.9        28373.2        25808.8          1.000          0.957        979.304            0.0            1.1        16216.3          0.000            0.0          0.000            0.0
     24/08/1989         88.246          5.936       176665.8        28375.6        25812.0          1.000          0.956        979.244            0.0            1.0        16216.3          0.000            0.0          0.000            0.0
     25/08/1989         86.596          5.938       176697.0        28379.5        25816.5          1.000          0.956        979.182            0.0            0.9        16216.3          0.000            0.0          0.000            0.0
     26/08/1989         83.909          5.942       176745.3        28385.8        25823.4          1.000          0.956        979.093            0.0            0.8        16216.3          0.000            0.0          0.000            0.0
     27/08/1989         82.689          5.944       176777.7        28389.4        25828.0          1.000          0.955        979.021            0.0            0.7        16216.3          0.000            0.0          0.000            0.0
     28/08/1989         80.693          5.947       176814.4        28394.2        25833.2          1.000          0.955        978.946            0.0            0.6        16216.3          0.000            0.0          0.000            0.0
     29/08/1989         77.338          5.952       176873.3        28402.3        25841.7          1.000          0.955        978.838            0.0            0.6        16216.3          0.000            0.0          0.000            0.0
     30/08/1989         74.975          5.956       176923.0        28408.7        25848.8          1.000          0.954        978.735            0.0            0.5        16216.3          0.000            0.0          0.000            0.0
     31/08/1989         71.122          5.961       176986.5        28417.0        25857.9          1.000          0.953        978.612            0.0            0.6        16216.3          0.000            0.0          0.000            0.0
     01/09/1989         69.221          5.962       177049.0        28422.0        25866.7          1.000          0.953        978.485            0.0            0.6        16216.3          0.000            0.0          0.000            0.0
     02/09/1989         67.204          5.965       177093.5        28427.3        25873.0          1.000          0.952        978.384            0.0            0.6        16216.3          0.000            0.0          0.000            0.0
     03/09/1989         64.595          5.970       177147.5        28434.3        25880.7          1.000          0.952        978.276            0.0            0.6        16216.3          0.000            0.0          0.000            0.0
     04/09/1989         61.898          5.975       177206.2        28442.1        25889.1          1.000          0.951        978.158            0.0            0.5        16216.3          0.000            0.0          0.000            0.0
     05/09/1989         59.200          5.979       177259.8        28449.6        25896.8          1.000          0.950        978.046            0.0            0.5        16216.3          0.000            0.0          0.000            0.0
     06/09/1989         86.749          5.985       177325.3        28459.0        25906.2          1.000          0.950        977.917            0.0            2.7        16309.2          0.000            0.0         30.983            3.1
     07/09/1989         82.355          5.993       177402.2        28470.6        25917.3          1.000          0.951        977.767            0.0            1.9        16309.2          0.000            0.0          0.000            0.0
     08/09/1989         78.339          6.000       177478.4        28481.6        25928.3          1.000          0.951        977.611            0.0            1.3        16309.2          0.000            0.0          0.000            0.0
     09/09/1989         73.654          6.008       177564.3        28494.1        25940.6          1.000          0.950        977.440            0.0            0.9        16309.3          0.000            0.0          0.000            0.0
     10/09/1989         68.524          6.014       177652.7        28504.1        25953.2          0.926          0.949        977.260            0.0            0.8        16309.2          0.000            0.0          0.000            0.0
     11/09/1989         63.876          6.018       177738.6        28513.0        25965.4          0.854          0.948        977.081            0.0            0.8        16309.2          0.000            0.0          0.000            0.0
     12/09/1989         68.477          6.019       177780.2        28516.2        25971.2          1.000          0.947        976.969            0.0            0.7        16309.2          0.000            0.0          0.000            0.0
     13/09/1989         66.124          6.023       177833.6        28523.4        25978.9          1.000          0.947        976.858            0.0            0.7        16309.2          0.000            0.0          0.000            0.0
     14/09/1989         63.713          6.028       177886.6        28531.1        25986.5          1.000          0.946        976.747            0.0            0.7        16309.2          0.000            0.0          0.000            0.0
     15/09/1989         61.622          6.032       177929.5        28537.4        25992.6          1.000          0.946        976.652            0.0            0.6        16309.2          0.000            0.0          0.000            0.0
     16/09/1989         58.636          6.038       177988.0        28546.4        26001.1          1.000          0.945        976.538            0.0            0.6        16309.2          0.000            0.0          0.000            0.0
     17/09/1989         54.463          6.045       178062.2        28557.3        26011.7          0.954          0.944        976.394            0.0            0.6        16309.2          0.000            0.0          0.000            0.0
     18/09/1989         50.841          6.049       178136.6        28565.3        26022.3          0.838          0.943        976.242            0.0            0.6        16309.2          0.000            0.0          0.000            0.0
     19/09/1989         75.224          6.058       178237.2        28579.2        26036.7          0.971          0.943        976.048            0.0            2.3        16400.0          0.000            0.0         30.263            3.0
     20/09/1989         71.464          6.066       178323.2        28591.7        26049.1          1.000          0.944        975.863            0.0            1.6        16400.0          0.000            0.0          0.000            0.0
     21/09/1989         66.624          6.075       178413.9        28605.9        26062.2          1.000          0.944        975.675            0.0            1.1        16400.0          0.000            0.0          0.000            0.0
     22/09/1989         61.720          6.078       178496.0        28613.4        26073.8          0.823          0.942        975.498            0.0            0.8        16400.0          0.000            0.0          0.000            0.0
     23/09/1989         57.619          6.086       178596.1        28627.0        26088.1          1.000          0.942        975.297            0.0            0.8        16400.0          0.000            0.0          0.000            0.0
     24/09/1989         53.321          6.090       178668.1        28634.4        26098.3          0.781          0.941        975.131            0.0            0.7        16400.0          0.000            0.0          0.000            0.0
     25/09/1989         49.205          6.083       178717.8        28630.9        26105.0          0.547          0.940        975.010            0.0            0.8        16400.0          0.000            0.0          0.000            0.0
     26/09/1989         47.727          6.084       178772.2        28635.4        26112.6          1.000          0.940        974.893            0.0            0.7        16400.0          0.000            0.0          0.000            0.0
     27/09/1989         44.724          6.091       178833.5        28645.1        26121.5          1.000          0.940        974.767            0.0            0.8        16400.0          0.000            0.0          0.000            0.0
     28/09/1989         70.984          6.101       178921.5        28659.8        26134.2          1.000          0.939        974.597            0.0            2.9        16492.9          0.000            0.0         30.961            3.1
     29/09/1989         65.668          6.113       179023.8        28676.7        26149.0          1.000          0.941        974.394            0.0            2.0        16492.9          0.000            0.0          0.000            0.0
     30/09/1989         60.685          6.119       179115.3        28687.7        26162.1          0.856          0.940        974.197            0.0            1.3        16492.9          0.000            0.0          0.000            0.0
     01/10/1989         55.985          6.118       179187.5        28691.8        26172.1          0.709          0.939        974.032            0.0            0.9        16492.9          0.000            0.0          0.000            0.0
     02/10/1989         51.819          6.129       179294.1        28708.1        26187.5          0.995          0.939        973.822            0.0            0.8        16492.9          0.000            0.0          0.000            0.0
     03/10/1989         47.993          6.137       179371.5        28720.6        26198.7          1.000          0.938        973.644            0.0            0.8        16492.9          0.000            0.0          0.000            0.0
     04/10/1989         44.192          6.132       179424.0        28718.4        26205.8          0.557          0.937        973.514            0.0            0.8        16492.9          0.000            0.0          0.000            0.0
     05/10/1989         40.499          6.126       179471.7        28715.8        26212.2          0.488          0.937        973.404            0.0            0.8        16492.9          0.000            0.0          0.000            0.0
     06/10/1989         66.157          6.137       179583.6        28733.3        26228.3          0.987          0.937        973.201            0.0            2.8        16586.5          0.000            0.0         31.191            3.1
     07/10/1989         60.991          6.137       179656.8        28737.7        26238.6          0.740          0.939        973.031            0.0            1.8        16586.5          0.000            0.0          0.000            0.0
     08/10/1989         58.307          6.138       179732.5        28742.9        26249.2          1.000          0.939        972.867            0.0            1.2        16586.5          0.000            0.0          0.000            0.0
     09/10/1989         54.354          6.146       179822.0        28755.8        26262.0          0.975          0.939        972.682            0.0            1.0        16586.5          0.000            0.0          0.000            0.0
     10/10/1989         50.653          6.155       179908.5        28769.5        26274.5          1.000          0.938        972.497            0.0            0.8        16586.5          0.000            0.0          0.000            0.0
     11/10/1989         46.751          6.162       179989.3        28780.6        26286.1          0.848          0.937        972.319            0.0            0.8        16586.5          0.000            0.0          0.000            0.0
     12/10/1989         42.860          6.156       180039.8        28778.2        26292.9          0.503          0.936        972.191            0.0            0.7        16586.5          0.000            0.0          0.000            0.0
     13/10/1989         39.115          6.145       180075.7        28769.8        26297.5          0.415          0.936        972.099            0.0            0.8        16586.5          0.000            0.0          0.000            0.0
     14/10/1989         35.726          6.137       180122.3        28765.1        26303.6          0.467          0.937        972.000            0.0            0.7        16586.5          0.000            0.0          0.000            0.0
     15/10/1989         63.145          6.137       180195.4        28769.4        26313.8          0.741          0.937        971.860            0.0            3.0        16685.3          0.000            0.0         32.921            3.3
     16/10/1989         57.823          6.140       180253.2        28775.8        26322.1          0.742          0.940        971.730            0.0            2.0        16685.3          0.000            0.0          0.000            0.0
     17/10/1989         52.984          6.142       180320.1        28781.5        26331.5          0.676          0.940        971.589            0.0            1.5        16685.3          0.000            0.0          0.000            0.0
     18/10/1989         53.506          6.139       180383.9        28782.6        26340.3          0.729          0.941        971.450            0.0            1.0        16685.3          0.000            0.0          0.000            0.0
     19/10/1989         51.374          6.139       180432.5        28785.0        26347.0          0.673          0.941        971.335            0.0            0.9        16685.3          0.000            0.0          0.000            0.0
     20/10/1989         48.809          6.144       180524.4        28795.7        26360.1          1.000          0.941        971.160            0.0            0.9        16685.3          0.000            0.0          0.000            0.0
     21/10/1989         44.761          6.149       180600.3        28804.7        26370.9          0.781          0.940        970.991            0.0            0.9        16685.3          0.000            0.0          0.000            0.0
     22/10/1989         40.913          6.144       180655.9        28803.0        26378.5          0.531          0.940        970.857            0.0            0.9        16685.3          0.000            0.0          0.000            0.0
     23/10/1989         38.683          6.141       180721.8        28804.8        26387.6          1.000          0.940        970.715            0.0            0.8        16685.3          0.000            0.0          0.000            0.0
     24/10/1989         43.508          6.141       180795.4        28809.2        26397.9          0.901          0.940        970.560            0.0            0.8        16685.3          0.000            0.0          0.000            0.0
     25/10/1989         39.952          6.143       180873.4        28815.2        26408.9          0.891          0.939        970.394            0.0            0.8        16685.3          0.000            0.0          0.000            0.0
     26/10/1989         36.625          6.143       180946.4        28819.4        26419.0          0.844          0.939        970.232            0.0            0.8        16685.3          0.000            0.0          0.000            0.0
     27/10/1989         51.199          6.139       181002.9        28818.8        26426.8          1.000          0.939        970.098            0.0            0.6        16685.3          0.000            0.0          0.000            0.0
     28/10/1989         47.369          6.149       181088.4        28833.7        26439.2          1.000          0.939        969.925            0.0            0.6        16685.3          0.000            0.0          0.000            0.0
     29/10/1989         43.367          6.154       181164.3        28842.7        26450.0          0.770          0.938        969.757            0.0            0.7        16685.3          0.000            0.0          0.000            0.0
     30/10/1989         39.596          6.149       181222.8        28841.9        26457.9          0.557          0.937        969.616            0.0            0.7        16685.3          0.000            0.0          0.000            0.0
     31/10/1989         36.059          6.140       181263.6        28835.2        26463.2          0.416          0.937        969.512            0.0            0.7        16685.3          0.000            0.0          0.000            0.0
     01/11/1989         33.504          6.141       181339.9        28841.4        26474.0          1.000          0.937        969.362            0.0            0.7        16685.3          0.000            0.0          0.000            0.0
     02/11/1989         59.584          6.149       181438.8        28854.4        26488.1          0.849          0.937        969.164            0.0            2.8        16779.5          0.000            0.0         31.399            3.1
     03/11/1989         54.621          6.155       181532.3        28865.6        26501.4          0.822          0.939        968.959            0.0            1.9        16779.5          0.000            0.0          0.000            0.0
     04/11/1989         51.990          6.158       181614.4        28872.8        26513.0          0.852          0.938        968.771            0.0            1.3        16779.5          0.000            0.0          0.000            0.0
     05/11/1989         57.937          6.161       181698.9        28880.9        26525.0          1.000          0.938        968.583            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     06/11/1989         61.841          6.172       181810.5        28898.2        26541.0          1.000          0.937        968.353            0.0            0.7        16779.5          0.000            0.0          0.000            0.0
     07/11/1989         69.426          6.181       181903.3        28912.2        26554.4          1.000          0.936        968.139            0.0            0.7        16779.5          0.000            0.0          0.000            0.0
     08/11/1989         63.754          6.195       182022.1        28931.9        26571.6          0.970          0.935        967.889            0.0            0.7        16779.5          0.000            0.0          0.000            0.0
     09/11/1989         58.406          6.198       182108.1        28940.4        26583.7          0.735          0.933        967.680            0.0            0.7        16779.5          0.000            0.0          0.000            0.0
     10/11/1989         53.475          6.202       182196.7        28949.8        26596.3          0.776          0.933        967.479            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     11/11/1989         49.263          6.206       182282.1        28958.0        26608.4          0.750          0.932        967.284            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     12/11/1989         48.401          6.205       182353.9        28961.7        26618.4          0.715          0.932        967.113            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     13/11/1989         44.126          6.202       182418.3        28962.8        26627.3          0.579          0.931        966.961            0.0            0.9        16779.5          0.000            0.0          0.000            0.0
     14/11/1989         40.174          6.197       182476.0        28961.7        26635.1          0.547          0.931        966.824            0.0            0.9        16779.5          0.000            0.0          0.000            0.0
     15/11/1989         36.451          6.192       182525.5        28959.8        26641.8          0.489          0.932        966.705            0.0            0.9        16779.5          0.000            0.0          0.000            0.0
     16/11/1989         53.866          6.196       182608.7        28968.6        26653.6          0.926          0.932        966.538            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     17/11/1989         55.253          6.201       182689.4        28978.4        26665.1          1.000          0.931        966.360            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     18/11/1989         60.985          6.212       182801.0        28995.5        26681.2          1.000          0.930        966.130            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     19/11/1989         55.839          6.218       182895.4        29006.8        26694.6          0.805          0.929        965.911            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     20/11/1989         51.076          6.226       182994.7        29019.8        26708.8          0.853          0.928        965.688            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     21/11/1989         47.363          6.228       183078.6        29027.5        26720.6          0.867          0.928        965.488            0.0            0.9        16779.5          0.000            0.0          0.000            0.0
     22/11/1989         43.320          6.229       183156.1        29033.0        26731.5          0.691          0.927        965.304            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     23/11/1989         39.486          6.227       183222.6        29034.8        26740.7          0.637          0.927        965.142            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     24/11/1989         35.989          6.225       183290.2        29036.9        26750.1          0.708          0.927        964.986            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     25/11/1989         32.515          6.217       183336.9        29031.9        26756.2          0.445          0.927        964.864            0.0            0.8        16779.5          0.000            0.0          0.000            0.0
     26/11/1989         57.498          6.224       183437.4        29045.3        26770.6          0.845          0.927        964.667            0.0            2.8        16870.3          0.000            0.0         30.283            3.0
     27/11/1989         52.522          6.227       183522.2        29053.3        26782.6          0.712          0.929        964.472            0.0            1.9        16870.3          0.000            0.0          0.000            0.0
     28/11/1989         47.969          6.231       183607.6        29061.4        26794.6          0.753          0.929        964.276            0.0            1.3        16870.3          0.000            0.0          0.000            0.0
     29/11/1989         43.809          6.231       183685.1        29067.0        26805.5          0.692          0.929        964.092            0.0            1.0        16870.3          0.000            0.0          0.000            0.0
     30/11/1989         39.805          6.227       183746.2        29066.9        26813.9          0.547          0.928        963.939            0.0            0.9        16870.3          0.000            0.0          0.000            0.0
     01/12/1989         35.971          6.218       183790.0        29060.9        26819.6          0.423          0.929        963.822            0.0            0.9        16870.3          0.000            0.0          0.000            0.0
     02/12/1989         32.399          6.207       183827.7        29053.1        26824.4          0.380          0.929        963.726            0.0            0.9        16870.3          0.000            0.0          0.000            0.0
     03/12/1989         29.075          6.195       183860.3        29043.6        26828.4          0.340          0.930        963.644            0.0            0.8        16870.3          0.000            0.0          0.000            0.0
     04/12/1989         56.831          6.197       183938.5        29049.8        26839.4          0.674          0.931        963.494            0.0            3.2        16969.8          0.000            0.0         33.175            3.3
     05/12/1989         51.783          6.196       184008.2        29053.3        26849.1          0.611          0.933        963.336            0.0            2.2        16969.8          0.000            0.0          0.000            0.0
     06/12/1989         47.085          6.194       184070.8        29054.5        26857.7          0.556          0.934        963.187            0.0            1.6        16969.8          0.000            0.0          0.000            0.0
     07/12/1989         43.035          6.189       184126.6        29053.5        26865.3          0.505          0.934        963.051            0.0            1.3        16969.8          0.000            0.0          0.000            0.0
     08/12/1989         38.936          6.182       184174.9        29050.1        26871.8          0.455          0.935        962.932            0.0            1.1        16969.8          0.000            0.0          0.000            0.0
     09/12/1989         35.122          6.174       184216.8        29044.7        26877.3          0.411          0.936        962.828            0.0            1.0        16969.8          0.000            0.0          0.000            0.0
     10/12/1989         31.568          6.164       184252.6        29037.3        26881.8          0.367          0.936        962.738            0.0            1.0        16969.8          0.000            0.0          0.000            0.0
     11/12/1989         56.468          6.166       184329.5        29044.0        26892.7          0.666          0.937        962.587            0.0            3.2        17060.8          0.000            0.0         30.328            3.0
     12/12/1989         51.413          6.166       184397.9        29048.0        26902.2          0.604          0.940        962.430            0.0            2.3        17060.8          0.000            0.0          0.000            0.0
     13/12/1989         46.708          6.164       184459.0        29049.6        26910.6          0.548          0.940        962.283            0.0            1.7        17060.8          0.000            0.0          0.000            0.0
     14/12/1989         42.689          6.161       184513.8        29049.2        26918.1          0.500          0.941        962.149            0.0            1.3        17060.8          0.000            0.0          0.000            0.0
     15/12/1989         38.588          6.155       184561.5        29046.4        26924.5          0.452          0.941        962.031            0.0            1.2        17060.8          0.000            0.0          0.000            0.0
